rank,symbol,name,price,percent_change_24h,percent_change_7d,percent_change_30d,market_cap,volume_24h,galaxy_score,galaxy_score_previous,alt_rank,alt_rank_previous,social_volume_24h,social_dominance,market_dominance,sentiment,signal
"222","NAWS","NAWS.AI","0.00694803","0.08645524719773127","57.30396585271009","","13869394","306819","53.1","37","1069","2496","2","0.0005642401518934489","0.0006356514792843047","","hold"
"223","XLM","Stellar","0.18252927917572148","-3.866488181096","-10.298331169323","18.078462722645","6141426766","136245474.88","53","28","1339","545","867","0.24461466841592958","0.2814691837815065","58","hold"
"224","NOT","Notcoin","0.00047286694340317324","-0.165862426935","22.691825356905","-8.351422406093","46395641","23156750.44","53","85","981","289","29","0.008181482202455008","0.0021263696044681937","80","hold"
"225","SWETH","Swell Ethereum","1879.3408348817406","0.038815268537","3.894324935267","-24.257597750802","34336596.51","4189.78","53","53","3440","1896","1","0.00028212007594672446","0.0015736886820844366","","hold"
"226","DAG","Constellation","0.006950840857300424","0.546068507383","-3.393508840728","-65.237928171597","26952382","545144.02","53","64","237","200","79","0.022288995161313076","0.0012352609990411742","75","hold"
"227","FUN","FUNtoken","0.0023334772988795756","2.095957838905","31.926446776554","221.779715935839","24698045","800360.6","53","68","66","107","318","0.08972025900376655","0.001131941946395086","54","hold"
"228","NAORIS","Naoris Protocol","0.03509216","-6.3926784170117195","8.67107905154903","","21070602","1929323","53","45","2906","1236","207","0.058398855720971955","0.0009656917476503176","42","sell"
"229","DOGE","Dogecoin","0.08609442408965323","-2.699877331187","1.978243710618","-22.939342574874","13280872263","471816741.58","52.9","47","1193","401","5195","1.4657130362407778","0.6086788002534099","66","hold"
"230","TON","Toncoin","1.7274768673960155","0.299153402453","1.515504260075","-13.233544131007","4617289598","135195954.92","52.9","53","127","588","884","0.2493941471369044","0.21161609247330723","69","hold"
"231","CNX","Cryptonex","32.79197477627024","-0.384359636224","3.541958677464","-19.148718724671","4306313419.06","1385767.62","52.9","71","2755","1208","9","0.002539252613314148","0.1973636696085886","100","hold"
"232","RSR","Reserve Rights","0.0013716628738719317","-1.094198951785","-0.062010241279","-26.618420956508","85584058","5931975.06","52.9","51","1880","321","144","0.040628041813026365","0.0039224232198503935","24","hold"
"233","ARKM","Arkham","0.12377143206319137","-5.732099910935","5.448533130464","-0.560534655949","78830665","29225217.72","52.9","75","1607","27","331","0.09338174513836578","0.003612906866746699","33","sell"
"234","VANA","Vana","1.0960603967106346","-3.611268575437","-1.591914492445","-27.594047853451","33662632","1382300.58","52.9","82","3354","551","17","0.004796041291094315","0.0015428000550999684","100","hold"
"235","EDU","Open Campus","0.028645222483463663","-0.168772033768","-5.164563136447","-37.924140593059","22194308","7592458.26","52.9","50","1370","725","181","0.05106373374635713","0.0010171925833162918","67","hold"
"236","SAPIEN","Sapien","0.08216","-0.019969508926360718","9.977821061543384","","20519944","5148914","52.9","28","940","1296","29","0.008181482202455008","0.0009404544105121747","40","hold"
"237","XPIN","XPIN Token","0.0012615160919234474","-1.172698402652","3.616288017872","-10.551082978146","19492176","3811525.48","52.9","70","2269","362","46","0.012977523493549326","0.0008933505320326196","91","hold"
"238","ACT","Act I  The AI Prophecy","0.010183034830771666","-3.017397460194","3.730841009011","-28.518933809581","9597036","18442894.45","52.9","67","1677","120","128","0.03611136972118073","0.0004398440285238653","24","hold"
"239","XMR","Monero","337.73498756714474","-2.175917963708","8.447453297484","-12.599682910314","6376183699","94041906.07","52.6","52","1825","863","581","0.1639228631483911","0.29222838434453735","49","hold"
"240","BEAM","BEAM","0.0014136122201220008","-3.666796790384","-3.783112770964","-22.671444110478","72203646","3005145.78","52.6","55","2762","369","62","0.017492629113941907","0.003309182390349591","71","hold"
"241","SN4","Targon","13.26","-1.5119726436976244","21.185970991778905","","64943318","111303","52.6","26","3666","820","5","0.001410600379733622","0.0029764325792699386","","hold"
"242","FIL","Filecoin","0.758806931516602","-3.775728809054","-1.231189108911","-23.827007910857","597974055","67903199.08","52.5","56","2274","40","527","0.14868734746850623","0.0274058904545061","68","hold"
"243","CORE","CORE","0.02778529668351648","-5.310440518777","3.675610299845","-29.682819551188","34157549","3396432.37","52.4","76","2822","60","75","0.021159005696004336","0.001565482713273278","100","sell"
"244","CC","Canton","0.15928922009239602","-0.597851145677","-5.734185282308","0.784833848587","6164158998","13265052.01","52.3","34","1412","719","502","0.14162427812525566","0.2825110300869928","70","hold"
"245","SERV","OpenServ","0.06295108896775382","-6.048410994301","-1.436588342819","98.365668798607","48524963","1032844.5","52.2","63","2811","1162","230","0.06488761746774663","0.0022239590650583686","74","sell"
"246","TOKEN","TokenFi","0.002560574593557664","0.301337800991","1.812111514456","-21.132006489744","9666867","6739639","52.2","78","255","496","146","0.04118953108822177","0.0004430444696137862","83","hold"
"247","XVG","Verge","0.0024840342102862923","-2.563513486103","-4.349572669955","-26.392074163049","40764539","1933803.07","52.1","53","2272","198","402","0.11341995006136528","0.0018682892358305439","32","hold"
"248","CLASH","GeorgePlaysClashRoyale","0.010641730223378538","-0.572356313649","-3.51929996379","-37.343440681599","10599106","747048.29","52.1","42","1841","265","72","0.02031264546816416","0.0004857701358827321","42","hold"
"249","HTX","HTX DAO","0.00000168","-0.37848790269260124","-4.863861111906431","","1526022734","65409704","52","40","968","307","118","0.03329016896171349","0.06993950912985665","9","hold"
"250","BONK","Bonk","0.000004363442261463873","-2.864154582425","0.180545460748","-32.999378258521","383467909","25498194.85","51.9","49","1258","203","784","0.22118213954223195","0.017574808503811278","78","hold"
"251","BB","BounceBit","0.02129741156899594","-2.907797816609","3.722722178525","-34.398313888823","8679491","7176980.99","51.9","54","2166","93","427","0.12046527242925134","0.00039779180644697304","70","hold"
"252","FRAX","Frax","0.9912562711640145","-0.18153773839","-0.220143024562","-0.139671109735","240069222","292662.69","51.8","40","1497","630","232","0.06545628958765358","0.011002669337602793","16","hold"
"253","APTM","Apertum","0.17091250090245907","-0.200471813808","0.892318316943","-13.101907010407","16991736","688855.96","51.8","48","1880","1192","7","0.001974840531627071","0.0007787522745412217","100","hold"
"254","SFI","saffron.finance","99.23530534367464","-1.026960122569","-4.430550117834","-8.856384257292","7945431","17553.63","51.8","31","3740","1838","6","0.0016928350755427654","0.00036414892883577843","","hold"
"255","KAIA","Kaia","0.037562931859924646","1.897359416727","1.535296584418","-17.954974840075","219773778","10554094.19","51.7","53","143","720","95","0.02680140721493882","0.010072504039729521","30","hold"
"256","NFT","AINFT","2.6560141204540397e-7","-0.006404933567","-0.468009368866","-7.110162565616","262992129","7050446.01","51.6","30","868","1487","5","0.001410600379733622","0.012053254514146667","100","hold"
"257","VSTR","Vestra DAO","0.00581006","-7.578534283813014","-17.59655630298421","","10159417","87547","51.6","34","3867","1667","34","0.00959208258218863","0.0004656186452498294","80","sell"
"258","ZANO","Zano","9.376649398008292","0.616085728242","7.444366935182","-14.865085927664","143885708","1392634.82","51.5","67","261","365","43","0.012131984708056483","0.006594459940936823","83","hold"
"259","ZEST","Zest Protocol","0.273672","3.33054436895797","-8.325247158792513","","39946309","7380992","51.5","42","55","805","125","0.035265009493340556","0.0018307887430264029","79","hold"
"260","OCEAN","Ocean Protocol","0.10044360055290057","-1.692384653114","-8.022934460808","-16.79815115606","20084739","16482.06","51.5","46","3212","1904","15","0.004232087688856913","0.00092050842714463","100","hold"
"261","TAIKO","Taiko","0.08427580165911142","-0.465783674584","-2.599470207272","-24.985909843448","16352131","4800019.21","51.5","69","2663","1547","5","0.001410600379733622","0.0007494383863924218","","hold"
"262","BCH","Bitcoin Cash","201.12340973454496","-3.616190289968","-10.455263531322","-52.775100942595","4022100118","106541630.54","51.3","48","1367","72","540","0.15235515679884887","0.18433782253473197","37","hold"
"263","PURR","Purr","0.09060693685886169","-0.516111913798","1.366074815502","30.241325466131","53666374","458384.84","51.3","64","1598","688","172","0.048524653062836605","0.0024595962895656975","73","hold"
"264","$FARTBOY","Fartboy","0.010565256122297306","-5.465708753426","-15.629000289981","0.979750684744","10505440","335250.52","51.3","73","3439","589","48","0.013541763645442774","0.00048147730726609295","89","sell"
"265","BIM","BIM","1.0699170753079499","-1.060587466264","2.601933003081","-24.070096753701","43108211.95","190497.1","51.2","41","3671","1942","3","0.0008463602278401734","0.0019757026655468036","","hold"
"266","SINGULARRY","Singularry","0.02412588","-3.1956125098975345","-17.525041315735688","","23948307","39518","51.2","53","3537","1923","38","0.010720562885975529","0.001097580526654926","83","hold"
"267","REPPO","REPPO","0.0210476","9.54768281238163","48.07937952564566","","8408131","534954","51.2","53","28","75","293","0.08266118225239026","0.0003853550420563595","27","hold"
"268","VTHO","VeThor","0.00039420863142213496","-1.594480087981","-0.679951441062","-28.456602560896","39528261","1299184.21","51.1","57","2241","398","124","0.034985258227883814","0.001811629086186901","32","hold"
"269","AURA","aura","0.014656117573881572","2.465527009683","15.009126838597","-23.049687011504","13747206","904741.07","51","59","38","127","557","0.1571408823023255","0.0006300514521345395","81","hold"
"270","DEGEN","Degen","0.0014926184656984013","-6.655653552204","-4.380588892782","38.137471654273","55410977","4508510.98","50.9","30","2885","890","280","0.07899362126508284","0.002539553602604309","32","sell"
"271","OGN","Origin Protocol","0.017388063168598547","-1.493770157273","-0.764906156032","-23.322486800221","11529290","572039.63","50.9","60","2500","355","63","0.017774768293199034","0.0005284016189602618","90","hold"
"272","NEAR","Near Protocol","2.070133810279689","-0.846185821486","3.868750997341","35.208576353668","2684117707","297527827.23","50.7","51","816","332","1035","0.292014050531127","0.12301643395722596","76","hold"
"273","CYS","Cysic","0.4701199343444904","0.104812404929","3.488839419965","-5.141113948471","76067483","3897169.12","50.7","48","303","301","244","0.06883729853100076","0.003486266818462559","12","hold"
"274","B2","BSquared Token","0.427581","1.1520273836331811","-12.854027063386505","","17756932","3947275","50.7","18","545","2546","5","0.001410600379733622","0.0008138221535382733","","hold"
"275","KAITO","KAITO","0.4629377863090993","5.295534038754","1.479008890953","2.867095258932","112020760","47561072.72","50.6","44","27","89","310","0.08745722354348458","0.005134049966750679","16","hold"
"276","XNY","Codatta","0.00570498069692684","-3.00669197039","15.17056276155","-38.068518904164","14369026","2340538.77","50.6","42","2830","1310","51","0.014388123873282945","0.0006585502317386496","73","hold"
"277","LEND","Aave (Old)","0.389269","-0.21416709191154362","2.3546344518946674","","13993045","2.53","50.6","36","3724","2085","7","0.001974974254799893","0.0006413185575333604","","hold"
"278","SUPRA","Supra","0.0003026912986757082","-1.548747602484","0.247895534237","-28.811570898559","10838042.19","484266.74","50.6","50","2010","132","251","0.07081693399353901","0.0004967208769625555","59","hold"
"279","PYTH","Pyth Network","0.03959831259502763","2.178152970361","25.255927810003","-13.875714299091","311190048","26694719.02","50.5","56","32","91","580","0.16362964404910016","0.01426222474823008","54","hold"
"280","USUAL","USUAL","0.009951410849676733","-4.353557779106","1.951157959168","-30.613740965756","17725869","18533937.48","50.5","40","1622","244","212","0.05980945610070558","0.0008123984978326954","16","hold"
"281","SN24","OMEGA Labs","2.5","6.225862656770974","47.13351024140867","","11674216","591365","50.4","86","467","506","6","0.0016927204556803467","0.0005350437567700866","100","hold"
"282","ABT","Arcblock","0.20764800285649254","0.57241399652","-3.871750169038","-24.145837798914","20374027","59914.07","50.3","66","404","779","25","0.007053479481428188","0.0009337668539467813","60","hold"
"283","WAL","Walrus","0.03359658","-1.7912143104997007","-5.183235948575523","","80610416","10003142","50.1","58","2071","90","163","0.04598557237931608","0.0036944750560928027","44","hold"
"284","MEY","Mey Network","0.04957021978973383","-0.228779092175","-1.309684824752","-9.612199298451","13195932","164633.16","50.1","45","3002","1573","5","0.001410600379733622","0.00060478588295459","","hold"
"285","ZRO","Layerzero","0.9208120096058404","-2.91404763","2.25251735","","231754680","18383932.08675806","50","65","1323","254","415","0.11707983151789064","0.010621603595157847","52","hold"
"286","FOGO","Fogo","0.012491876886515629","-3.310326150223","8.636899583875","-31.828548985656","47897917","4472031.79","50","58","2412","146","243","0.06855517845505404","0.0021952207714112703","9","hold"
"287","ONE","Harmony","0.0014811134616362868","-1.790075656319","-3.253347776362","-32.152427031239","21888786","1354795.14","50","45","2564","704","51","0.014389098142113504","0.0010031901322175704","67","hold"
"288","SN19","Nineteen.ai","2.99","-0.7351870587432063","19.234506886037334","","13186867","70537","50","50","5298","1256","1","0.00028212007594672446","0.0006043704227939145","","hold"
"289","ERG","Ergo","0.22467524008841344","1.104541443768","6.851818315079","-25.175224472053","18702129","126056.3","49.9","40","447","1400","14","0.003949948509599786","0.0008571417009723636","50","hold"
"290","CBBTC","CBBTC","64039.6542359456","-0.210866569758","3.698723546916","-19.168843314308","6137262295.38","153333472.88","49.8","55","1103","476","17","0.004796041291094315","0.28127832094279565","100","hold"
"291","API3","API3","0.2551961933443388","-1.422948594215","-0.860135926783","-26.503358904101","36313506","6655511.74","49.8","69","3346","993","9","0.002539252613314148","0.0016642928888529287","0","hold"
"292","BLAST","BLAST","0.0003097803432223301","-2.707819043906","-2.892806113296","-33.486554617701","19597770","2207287.87","49.8","51","2550","1384","101","0.02849412767061917","0.0008981900356406032","38","hold"
"293","GUA","SUPERFORTUNE","0.6429890578533033","7.592045008662","-14.394781756635","-51.190522326077","29143621","1289535.72","49.7","26","74","1443","107","0.030186848126299518","0.0013356881923140354","19","hold"
"294","BICO","Biconomy","0.018344107843629782","-2.22700267009","-3.661563507216","-25.68859416226","13159604","1321149","49.7","43","2345","760","249","0.07024789891073438","0.0006031209257877924","31","hold"
"295","WMTX","World Mobile Token","0.04080112426110169","0.328799640852","-0.419175010184","-34.086205262356","34464849","1596513.31","49.6","43","351","953","42","0.011849043189762426","0.00157956665231085","88","hold"
"296","MSOL","Marinade Staked SOL","93.25544357257739","-1.190703003347","4.083357894362","-23.981727132201","286505714.79","296287.67","49.5","47","2400","501","102","0.02877624774656589","0.01313091123012805","0","hold"
"297","ZBCN","Zebec Network","0.002555836524497869","-2.772308949023","-6.325036103406","-26.571227709447","250525030","8714260.16","49.5","69","2114","34","448","0.12638979402413256","0.011481871948929046","65","hold"
"298","VELO","Velo","0.0033531038729484692","-0.853273626785","-3.827036992235","-15.34103137345","58861379","1633428.07","49.5","48","1564","273","580","0.16364072396913398","0.0026976897933726667","53","hold"
"299","FARTCOIN","Fartcoin","0.11589242690293988","-4.946831397937","3.10147255667","-41.779980354583","115376305","9443190.93","49.4","46","2384","49","1076","0.3035612017186755","0.00528783874389949","62","hold"
"300","BRETT","Brett","0.0064220824539660696","1.863746195022","19.868708944155","-24.820188525897","63248864","17879011.37","49.4","52","45","28","433","0.12215799288493169","0.002898773656920541","34","hold"
"301","ELSA","Elsa","0.04641782","-1.4269048744385548","3.68136292714727","","10621161","3175854","49.4","76","2358","472","18","0.00507816136704104","0.00048678094380812635","88","hold"
"302","ISLM","Islamic Coin","0.0065719575660574975","-1.621166893672","-11.056754828286","-45.000721031494","23928516","8153.65","49.3","17","3751","2810","9","0.00253908068352052","0.001096673480649418","100","hold"
"303","FIGR_HELOC","Figure Heloc","1.018","-1.2934584464338827","-1.5085354288036745","","19159318509","95054","49.1","79","2981","1084","10","0.002821200759467244","0.8780952615755965","","hold"
"304","WLFI","World Liberty Financial","0.058597","-0.662622735594784","5.4519221221867555","","1863037330","34339328","49.1","47","783","625","527","0.14867728002392377","0.08538530485011683","81","hold"
"305","SNX","Synthetix","0.23804058714856371","-2.20789135628","-1.598113178742","-24.278789635575","81716600","2870376.89","49.1","45","2491","581","133","0.03752451084119796","0.003745172836829339","17","hold"
"306","CYBER","CyberConnect","0.3385006882559185","-2.038598191558","-6.493889933511","-33.96143009109","22552965","9803797.56","49.1","39","2256","785","87","0.024544446607365027","0.0010336302771770092","75","hold"
"307","NST","Ninja Squad Token","1.1788046104503818","-4.847754707515","-1.83461875255","-17.832210608862","10151010","395949.92","49.1","37","3590","1705","14","0.003949681063254142","0.0004652827297835685","100","hold"
"308","OP","Optimism","0.10625889178307173","-2.024556934788","10.647692142995","-21.626133924162","227615744","48409643.7","49","75","1171","10","451","0.12723615425197274","0.010431911039660248","61","hold"
"309","SN10","Sturdy","1.49","5.564095193969617","31.380779928622065","","7033493","264417","49","49","1260","2139","1","0.00028212007594672446","0.0003223536825030569","","hold"
"310","FRXUSD","Frax USD","0.999497","-0.023899175919093737","-0.039478963332249505","","124583474","569027","48.9","55","1036","1091","28","0.007899362126508285","0.005709814685665266","89","hold"
"311","AGT","Alaya Governance Token","0.015997074251556526","7.870906640083","11.52846727823","38.746165959115","36883280.88","20279861.24","48.9","56","52","208","128","0.03611136972118073","0.0016904064417819647","24","hold"
"312","CETUS","Cetus Protocol","0.01827694022467875","-1.119101178631","-1.935492654474","-36.071464342863","17310918","4627114.27","48.9","51","2165","526","25","0.007053001898668112","0.00079338078033325","75","hold"
"313","GITLAWB","gitlawb","0.00007904","-0.8288586777609503","-22.639651349168872","","7902646","294032","48.9","53","1780","1206","160","0.045139212151475906","0.000362188039373616","81","hold"
"314","GEKKO","Gekko HQ","6.153925762975629e-7","-1.796280457089","-1.948267101325","0.800744383965","51640692.09","35222.38","48.8","48","5204","1814","2","0.0005642401518934489","0.0023667567824718076","","hold"
"315","NIGHT","Midnight","0.03083441352267047","-7.56004510624","2.585075105913","-0.30044603313","512079420.67","85244060.74","48.7","45","1628","617","375","0.10579502848002166","0.023467729252243733","52","sell"
"316","USDH","USDh Hermetica","1.001","0.2851289559990329","0.24825839389023607","","9221349","21443","48.7","52","1244","2729","2","0.0005642401518934489","0.00042262582870216563","100","hold"
"317","VET","VeChain","0.004957114044728964","-3.289517629019","2.606172118367","-28.988486294389","424665052","12492867.27","48.6","62","2124","92","883","0.24912889528404364","0.019462924515962713","98","hold"
"318","DAO","DAO Maker","0.0341208132191562","7.656904913745","-9.114478885144","-24.303647020338","7705070","2150727.95","48.6","61","227","515","9","0.002539252613314148","0.0003531328869515941","100","hold"
"319","HOME","OtterHome","0.029689157649915053","1.274163886443","-16.450567653878","66.676961928203","7024369.19","334854.24","48.6","43","87","396","435","0.12272223303682513","0.00032193552700735114","28","hold"
"320","OKB","OKB","73.62204587189038","-1.7337662595","3.503430665179","-12.761280794416","1543076442","11850924.16","48.5","43","1743","52","501","0.1413517288078209","0.07072110165779857","43","hold"
"321","USELESS","USELESS COIN","0.06448441052769927","-4.115090765879","-4.515547415738","7.191777849347","64079868","8286242.05","48.5","43","2332","18","817","0.23049210204847387","0.0029368595979422734","33","hold"
"322","SCRT","Secret","0.058341494345554835","-2.260053417302","-3.888902436118","-35.329076571572","19939653","6130164.36","48.5","76","2593","592","102","0.02877819628422701","0.0009138589563369332","92","hold"
"323","USUALX","USUALx","0.0165866","-4.911679001267002","-2.0088139638988127","","7715787","841","48.5","48","5580","2079","1","0.00028212007594672446","0.00035362406031529624","","hold"
"324","MTL","Metal","0.25220243325827646","-1.299787910032","1.193821806286","-18.06656647415","22849515","763917.75","48.4","53","1838","380","261","0.07363832578611029","0.001047221530420068","52","hold"
"325","AERO","Aerodrome","0.3554523063571174","-3.361301477124","7.756827188442","-20.584917979804","338614584.57","11474854.31","48.3","57","2336","147","249","0.07024789891073438","0.015519006860414917","57","hold"
"326","IOTX","IoTeX","0.0032730840359858175","-3.019976595981","-5.416683122848","-28.228362748665","30854932","14805971","48.3","56","2549","495","232","0.06545628958765358","0.0014141196918204667","10","hold"
"327","ARB","Arbitrum","0.08247653342234697","-4.756210173841","0.694560348979","-33.412195830321","514202140","36539781.6","48.2","44","1492","46","414","0.11679771144194391","0.023566519989420963","53","hold"
"328","DOLO","Dolomite","0.02409277","-6.615583663101159","7.243778291425812","","11747518","4598627","48.1","47","3281","125","111","0.031315328430086414","0.0005384032780825894","21","sell"
"329","SUN","Sun Token","0.01683762070476412","-0.452078079995","-4.754016644852","-13.860973941775","323370193","66265127.64","48","48","2667","1431","4","0.0011285567170285103","0.014820455856752004","0","hold"
"330","B3","B3","0.00058644","8.102703598975793","4.033000105882235","","27154152","25040435","48","81","172","1088","16","0.004513921215147591","0.0012445083676699113","100","hold"
"331","SANTOS","Santos FC Fan Token","0.6370089302456023","0.47291942433","1.572168257673","-40.975732650161","10181613","2870623.3","48","45","479","1767","20","0.005642401518934488","0.00046663591537959826","100","hold"
"332","DAI","Dai","0.9996293086844937","0.001924149354","-0.007930367682","0.004185079531","4210678810","34449753.02","47.9","35","397","716","133","0.03752451084119796","0.19298061720415294","8","hold"
"333","PUFETH","pufETH","1781.3829732889562","-1.292699657077","3.943826346403","-26.519582709074","62275669.56","7794.69","47.9","47","5179","1649","2","0.0005642401518934489","0.0028541709521868472","","hold"
"334","STIMA","STIMA","0.9995974201107919","0","-0.3300297528","-1.50763606601","31757816.02","0.71","47.8","47","4036","3213","1","0.00028212007594672446","0.0014554999830527413","","hold"
"335","SN52","Dojo","1.88","-0.27517091336996263","29.3125779635375","","8190241","22250","47.8","47","5199","2864","1","0.00028212007594672446","0.00037536887389203616","","hold"
"336","YFI","yearn.finance","1867.355394381522","-1.659556965939","1.114347894275","-27.985782887077","66632191","3224874.93","47.7","36","2221","828","213","0.06009564518176816","0.00305383571748732","5","hold"
"337","LBT","Law Blocks","0.23983948350214127","0.020199848107","0.643684115874","17.498373767709","58775634","598593.64","47.7","47","1650","1589","3","0.0008463602278401734","0.0026937599939819198","","hold"
"338","TOSHI","Toshi","0.0001303884514819455","1.076551929999","5.70418292695","-28.577965954074","54776945","8987128.25","47.7","60","91","255","397","0.1120016701508496","0.0025104951319376316","42","hold"
"339","WNXM","Wrapped NXM","44.51618800685179","-0.069137480501","-0.696956372736","-21.618202256009","24421134.99","6947.93","47.6","47","4033","1571","4","0.0011285567170285103","0.001119250818182481","","hold"
"340","REDO","REDO","0.07112018429414","0.476","0","","7112018.43","29879.82","47.6","50","234","191","77","0.021723245847897782","0.0003259526000722698","32","hold"
"341","AAVE","Aave","65.55315636254763","-2.524739327105","4.008119717354","-29.796993562848","992886594","98280162.11","47.5","51","2001","30","509","0.14360884224187792","0.04550522050477871","22","hold"
"342","OUSG","OUSG","115.55","0","0.06465507237662399","","484049655","0","47.5","54","1473","2421","4","0.0011284803037868978","0.022184594312325927","0","hold"
"343","MNEE","MNEE","0.9986513097457778","0","-0.036554800926","","100209951.51","143692.94","47.5","47","2843","2195","2","0.0005642401518934489","0.00459274600724011","","hold"
"344","AGETH","Kelp Gain","3239.91","0","54.96572239384565","","32258310","12.83","47.5","47","3069","1784","1","0.00028212007594672446","0.0014784382411164958","","hold"
"345","DIFX","DigitalFinancialExch","0.08234740457680272","4.178042456444","-2.890097032876","-2.856932809141","23078415.73","1548323.87","47.5","47","798","2331","2","0.0005642401518934489","0.0010577123339572492","100","hold"
"346","YOUSD","Yield Optimizer USD","1.052","0.013688330033255421","0.07894949610247344","","11962931","62.5","47.5","47","1422","1853","4","0.0011284803037868978","0.0005482759222736096","100","hold"
"347","ANDY70B","ANDY70B","0.01196968","0","0","","11555329","16.75","47.5","22","3090","1187","2","0.0005642401518934489","0.0005295950185326644","","hold"
"348","TIG","The Innovation Game","0.9843151222121916","-4.437509297109","-4.661503612664","-17.861429686552","29101017","374444.01","47.4","66","2893","110","125","0.035265009493340556","0.0013337355983057155","77","hold"
"349","AIO","OLAXBT","0.12153741990862689","-11.863079678203","-2.313658331744","0.650364917322","27960477","3382973.77","47.4","46","3081","746","173","0.04880677313878333","0.001281463239601152","70","sell"
"350","IMX","Immutable","0.14143618307587136","-3.318296124438","8.454755616014","-25.739499809038","119177142","11038061.01","47.3","47","2213","81","523","0.1475487997201369","0.005462035804100427","38","hold"
"351","MOVE","Movement","0.011673728550487665","-4.541441590631","-0.74260523927","-33.082766896555","46618212","11458086.36","47.3","39","2635","209","228","0.06432337731585318","0.0021365703086515045","29","hold"
"352","XCH","Chia","2.100386552197695","3.861081664549","-5.286243779644","-11.490483155176","38839666","1606002.36","47.3","49","65","340","213","0.060091576176652305","0.0017800699257522223","18","hold"
"353","AGLD","Adventure Gold","0.1729091163206628","-2.76629073398","-11.617306428348","-28.920628500092","15086967","5227414.5","47.3","69","2425","98","72","0.02031264546816416","0.0006914543556454946","96","hold"
"354","XRD","Radix","0.0011056694908072775","0.778970632235","5.651250149017","-7.306139575267","14864849","155551.83","47.3","57","607","2161","10","0.002821200759467244","0.0006812744130124083","100","hold"
"355","EUL","Euler","0.9707277823315644","5.343805332428","8.160627134754","-25.932197082834","23569960","6385269.84","47.2","50","48","284","237","0.0668624579993737","0.0010802404157436072","4","hold"
"356","TUT","Tutorial","0.01056609","-0.8262923280578023","-3.2204887475260264","","8802726","3802821","47.2","46","1941","570","139","0.0392146905565947","0.000403439818901562","22","hold"
"357","GRT","The Graph","0.01960912312437385","-2.092522800116","-1.600948575983","-26.89958921635","211185057","13109705.7","47.1","54","1991","115","342","0.09649159930593762","0.009678872334637706","16","hold"
"358","AXS","Axie Infinity","0.9468557803835767","-2.465806209121","1.116526130154","-20.773581337748","163315463","13314318.2","47.1","48","2101","189","295","0.08323105788085262","0.0074849496413434595","16","hold"
"359","ORBS","Orbs","0.006035364960254299","-2.365107834269","3.994069424886","-28.414011363955","29750823","1615243.46","47.1","69","2554","318","101","0.02849605710496988","0.0013635170109000808","86","hold"
"360","ACX","Across Protocol","0.04237135793236805","-0.636541744938","0.447305825766","-0.097905514084","29733941","2612554.54","47.1","48","2836","1299","11","0.0031033208354139686","0.00136274328796213","100","hold"
"361","LUMIA","Lumia","0.08843254814543242","-0.97097855756","6.522645704963","-13.910565161182","12172879","2435564.78","47.1","39","1874","1154","141","0.03977893070848815","0.0005578980987560702","25","hold"
"362","KMNO","Kamino","0.0176967","-4.727058769170062","19.219309897262075","","85749829","5039168","47","67","2393","229","831","0.234441783111728","0.003930020709789207","48","hold"
"363","ZIG","ZIGChain","0.056052","1.0897475660374218","9.70936600490861","","78834810","3617801","47","49","108","610","203","0.05727037541718506","0.003613096837222816","49","hold"
"364","ICNT","Impossible Cloud Network Token","0.219302","7.6583854929088755","-9.577904834322815","","55724353","2935457","47","45","202","1659","16","0.004513921215147591","0.002553916012236063","67","hold"
"365","VANRY","Vanar Chain","0.0034384971544379928","-1.846690794177","-4.441308055368","-36.174612057675","7380179","828710.7","47","72","2751","555","31","0.008745722354348458","0.00033824273062925175","67","hold"
"366","CBETH","Coinbase Wrapped Staked ETH","1882.1259119427095","-1.020556106439","2.150777508687","-24.816507913686","297876801.89","1611707.11","46.9","48","4010","1626","4","0.0011284803037868978","0.013652062214531958","","hold"
"367","BABYDOGE","Baby Doge 2.0","3.294676852918984e-10","-2.509968521359","-1.317653834753","-23.517938989437","59942097","3039931.18","46.9","43","2142","600","384","0.10833410916354219","0.002747220435835429","60","hold"
"368","WIN","WINkLink","0.000017413961639021787","-1.261186446335","0.650408476515","-14.172838265972","20826596.53","6347489.78","46.9","46","1773","597","159","0.04486012950188328","0.0009545086751989213","87","hold"
"369","ALCX","Alchemix","3.501006556778985","-1.824722424557","1.869457771077","-32.418099336559","8817286","418063.69","46.9","65","2699","425","38","0.010721288811770846","0.00040410712170789795","75","hold"
"370","OPN","Opinion","0.07698837788533829","-8.571522539916","-40.93103178572","-54.356519722445","13973193","24255320.38","46.8","51","1827","1006","148","0.041753771240115214","0.0006404087158224138","71","sell"
"371","GRIFFAIN","GRIFFAIN","0.008060526752014411","-4.208675142778","-0.901706496452","-31.591286667553","8003968","4694861.38","46.8","51","2829","515","228","0.06432337731585318","0.0003668317519384219","11","hold"
"372","USYC","Hashnote USYC","1.13","0","0","","3007900705","562932","46.7","72","1231","1308","9","0.00253908068352052","0.13785580917764345","100","hold"
"373","AR","Arweave","1.9802884770431093","-3.060410584817","-0.16722768628","-9.347889046066","129778700","22881233.82","46.7","46","2220","25","265","0.0747668825031388","0.005947918318175545","44","hold"
